Source,Target,Type,Id,Label,timeset,Weight,source_label,target_label,source modularity,target modularity,,,,,3,0,5,4,1,2,
370,552,Directed,16737,,<[2011.0]>,"<[2011.0, 1.0]>",marketplace,social_network,4,3,,,,,,,,,,,
465,625,Directed,16738,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",product_design,water,0,0,,,,,,,,,,,
119,318,Directed,16739,,<[2011.0]>,"<[2011.0, 1.0]>",consumer_applications,insurance,0,1,,,,,,,,,,,
106,367,Directed,16740,,<[2012.0]>,"<[2012.0, 1.0]>",commercial_real_estate,market_research,1,3,,,,,,,,,,,
271,320,Directed,16741,,<[2012.0]>,"<[2012.0, 1.0]>",gpu,intellectual_property,3,5,,,,,,,,,,,
263,556,Directed,16742,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 7.0]; [2011.0, 2.0]; [2012.0, 7.0]>",geospatial,software,5,5,,,,,,,,,,,
2,329,Directed,16743,,"<[2010.0, 2012.0]>","<[2010.0, 2.0]; [2012.0, 3.0]>",accounting,it_management,5,5,,,,,,,,,,,
197,378,Directed,16744,,"<[2010.0, 2012.0]>","<[2010.0, 6.0]; [2012.0, 8.0]>",email,messaging,3,3,,,,,,,,,,,
185,621,Directed,16745,,<[2011.0]>,"<[2011.0, 1.0]>",e-learning,vocational_education,1,1,,,,,,,,,,,
259,387,Directed,16746,,<[2010.0]>,"<[2010.0, 1.0]>",gambling,mobile_apps,3,3,,,,,,,,,,,
196,534,Directed,16747,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",electronics,skill_assessment,0,5,,,,,,,,,,,
108,149,Directed,16748,,<[2011.0]>,"<[2011.0, 1.0]>",communications_infrastructure,customer_service,3,1,,,,,,,,,,,
268,517,Directed,16749,,"<[2010.0, 2011.0]>","<[2010.0, 10.0]; [2011.0, 3.0]>",government,security,5,5,,,,,,,,,,,
166,241,Directed,16750,,<[2012.0]>,"<[2012.0, 1.0]>",developer_platform,flash_storage,5,5,,,,,,,,,,,
85,308,Directed,16751,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 2.0]; [2012.0, 3.0]>",civil_engineering,industrial,0,0,,,,,,,,,,,
238,518,Directed,16752,,<[2012.0]>,"<[2012.0, 1.0]>",financial_services,sem,1,3,,,,,,,,,,,
0,487,Directed,16753,,<[2010.0]>,"<[2010.0, 1.0]>",3d_printing,real_time,0,3,,,,,,,,,,,
403,509,Directed,16754,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 5.0]>",network_security,saas,5,5,,,,,,,,,,,
315,541,Directed,16755,,<[2010.0]>,"<[2010.0, 1.0]>",information_technology,sns,5,3,,,,,,,,,,,
162,578,Directed,16756,,<[2011.0]>,"<[2011.0, 1.0]>",delivery,therapeutics,4,2,,,,,,,,,,,
103,589,Directed,16757,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 3.0]; [2011.0, 3.0]; [2012.0, 3.0]>",commercial,transportation,0,0,,,,,,,,,,,
470,471,Directed,16758,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",professional_networking,professional_services,3,5,,,,,,,,,,,
494,563,Directed,16759,,<[2010.0]>,"<[2010.0, 1.0]>",renewable_energy,staffing_agency,0,1,,,,,,,,,,,
10,308,Directed,16760,,<[2012.0]>,"<[2012.0, 1.0]>",advertising,industrial,3,0,,,,,,,,,,,
205,487,Directed,16761,,<[2011.0]>,"<[2011.0, 1.0]>",energy,real_time,0,3,,,,,,,,,,,
181,398,Directed,16762,,<[2012.0]>,"<[2012.0, 1.0]>",drones,national_security,5,0,,,,,,,,,,,
361,556,Directed,16763,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 10.0]; [2011.0, 6.0]; [2012.0, 11.0]>",management_consulting,software,5,5,,,,,,,,,,,
95,420,Directed,16764,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",cloud_storage,open_source,5,5,,,,,,,,,,,
27,90,Directed,16765,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 4.0]; [2012.0, 1.0]>",apps,cloud_computing,3,5,,,,,,,,,,,
602,627,Directed,16766,,<[2012.0]>,"<[2012.0, 1.0]>",venture_capital,wealth_management,1,1,,,,,,,,,,,
27,244,Directed,16767,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 4.0]; [2011.0, 5.0]; [2012.0, 2.0]>",apps,food_and_beverage,3,4,,,,,,,,,,,
343,583,Directed,16768,,<[2012.0]>,"<[2012.0, 1.0]>",leisure,toys,4,3,,,,,,,,,,,
197,315,Directed,16769,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 11.0]; [2011.0, 11.0]; [2012.0, 9.0]>",email,information_technology,3,5,,,,,,,,,,,
1,235,Directed,16770,,<[2012.0]>,"<[2012.0, 1.0]>",3d_technology,film_production,5,3,,,,,,,,,,,
244,576,Directed,16771,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 3.0]>",food_and_beverage,textiles,4,4,,,,,,,,,,,
339,465,Directed,16772,,<[2011.0]>,"<[2011.0, 1.0]>",lead_management,product_design,3,0,,,,,,,,,,,
167,189,Directed,16773,,<[2010.0]>,"<[2010.0, 1.0]>",developer_tools,education,3,1,,,,,,,,,,,
68,435,Directed,16774,,<[2010.0]>,"<[2010.0, 1.0]>",business_intelligence,payments,5,1,,,,,,,,,,,
125,170,Directed,16775,,<[2010.0]>,"<[2010.0, 1.0]>",consumer_software,digital_entertainment,5,3,,,,,,,,,,,
172,557,Directed,16776,,<[2011.0]>,"<[2011.0, 1.0]>",digital_media,software_engineering,3,5,,,,,,,,,,,
60,525,Directed,16777,,"<[2010.0, 2012.0]>","<[2010.0, 1.0]; [2012.0, 1.0]>",brand_marketing,service_industry,3,0,,,,,,,,,,,
144,315,Directed,16778,,"<[2011.0, 2012.0]>","<[2011.0, 2.0]; [2012.0, 1.0]>",credit_cards,information_technology,1,5,,,,,,,,,,,
37,363,Directed,16779,,"<[2010.0, 2011.0]>","<[2010.0, 2.0]; [2011.0, 5.0]>",audio,manufacturing,3,0,,,,,,,,,,,
315,326,Directed,16780,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 4.0]; [2011.0, 3.0]; [2012.0, 13.0]>",information_technology,ios,5,3,,,,,,,,,,,
363,447,Directed,16781,,<[2010.0]>,"<[2010.0, 1.0]>",manufacturing,physical_security,0,5,,,,,,,,,,,
294,490,Directed,16782,,<[2012.0]>,"<[2012.0, 2.0]>",hospitality,recruiting,4,1,,,,,,,,,,,
287,299,Directed,16783,,<[2011.0]>,"<[2011.0, 1.0]>",home_health_care,humanitarian,2,3,,,,,,,,,,,
91,323,Directed,16784,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 6.0]; [2011.0, 7.0]; [2012.0, 8.0]>",cloud_data_services,internet,5,3,,,,,,,,,,,
583,637,Directed,16785,,"<[2010.0, 2012.0]>","<[2010.0, 2.0]; [2012.0, 2.0]>",toys,wholesale,3,0,,,,,,,,,,,
315,360,Directed,16786,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 9.0]; [2011.0, 7.0]; [2012.0, 6.0]>",information_technology,machinery_manufacturing,5,0,,,,,,,,,,,
60,127,Directed,16787,,<[2011.0]>,"<[2011.0, 1.0]>",brand_marketing,content,3,3,,,,,,,,,,,
127,630,Directed,16788,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 2.0]; [2011.0, 1.0]; [2012.0, 1.0]>",content,web_browsers,3,3,,,,,,,,,,,
118,415,Directed,16789,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 3.0]>",consumer,oil_and_gas,4,0,,,,,,,,,,,
27,465,Directed,16790,,<[2012.0]>,"<[2012.0, 1.0]>",apps,product_design,3,0,,,,,,,,,,,
43,370,Directed,16791,,<[2012.0]>,"<[2012.0, 1.0]>",b2c,marketplace,4,4,,,,,,,,,,,
259,343,Directed,16792,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 3.0]; [2011.0, 1.0]; [2012.0, 5.0]>",gambling,leisure,3,4,,,,,,,,,,,
172,276,Directed,16793,,<[2011.0]>,"<[2011.0, 1.0]>",digital_media,group_buying,3,4,,,,,,,,,,,
240,363,Directed,16794,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 1.0]; [2012.0, 1.0]>",fitness,manufacturing,2,0,,,,,,,,,,,
279,616,Directed,16795,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",hardware,virtual_reality,5,5,,,,,,,,,,,
126,385,Directed,16796,,<[2011.0]>,"<[2011.0, 1.0]>",contact_management,mobile,3,3,,,,,,,,,,,
183,573,Directed,16797,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 5.0]; [2011.0, 2.0]; [2012.0, 2.0]>",e-commerce,telecommunications,4,3,,,,,,,,,,,
158,515,Directed,16798,,"<[2010.0, 2012.0]>","<[2010.0, 2.0]; [2012.0, 1.0]>",database,search_engine,5,3,,,,,,,,,,,
48,116,Directed,16799,,<[2012.0]>,"<[2012.0, 1.0]>",beauty,construction,4,0,,,,,,,,,,,
239,318,Directed,16800,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 3.0]; [2011.0, 3.0]; [2012.0, 3.0]>",fintech,insurance,1,1,,,,,,,,,,,
13,120,Directed,16801,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 3.0]; [2011.0, 2.0]; [2012.0, 1.0]>",aerospace,consumer_electronics,0,0,,,,,,,,,,,
512,552,Directed,16802,,<[2012.0]>,"<[2012.0, 1.0]>",same_day_delivery,social_network,4,3,,,,,,,,,,,
388,521,Directed,16803,,"<[2011.0, 2012.0]>","<[2011.0, 2.0]; [2012.0, 2.0]>",mobile_devices,semiconductor,3,0,,,,,,,,,,,
70,212,Directed,16804,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 3.0]; [2011.0, 3.0]; [2012.0, 3.0]>",cad,enterprise_software,5,5,,,,,,,,,,,
187,323,Directed,16805,,"<[2010.0, 2012.0]>","<[2010.0, 1.0]; [2012.0, 2.0]>",ediscovery,internet,5,3,,,,,,,,,,,
316,435,Directed,16806,,<[2010.0]>,"<[2010.0, 1.0]>",infrastructure,payments,0,1,,,,,,,,,,,
66,117,Directed,16807,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 9.0]; [2011.0, 10.0]; [2012.0, 3.0]>",business_development,consulting,5,5,,,,,,,,,,,
109,238,Directed,16808,,"<[2011.0, 2012.0]>","<[2011.0, 2.0]; [2012.0, 10.0]>",communities,financial_services,3,1,,,,,,,,,,,
167,573,Directed,16809,,<[2010.0]>,"<[2010.0, 1.0]>",developer_tools,telecommunications,3,3,,,,,,,,,,,
136,357,Directed,16810,,<[2010.0]>,"<[2010.0, 3.0]>",cosmetics,logistics,4,0,,,,,,,,,,,
367,405,Directed,16811,,"<[2010.0, 2012.0]>","<[2010.0, 3.0]; [2012.0, 3.0]>",market_research,news,3,3,,,,,,,,,,,
93,402,Directed,16812,,<[2011.0]>,"<[2011.0, 1.0]>",cloud_management,network_hardware,5,5,,,,,,,,,,,
170,405,Directed,16813,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 2.0]; [2011.0, 6.0]; [2012.0, 5.0]>",digital_entertainment,news,3,3,,,,,,,,,,,
435,543,Directed,16814,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",payments,social,1,3,,,,,,,,,,,
94,479,Directed,16815,,<[2012.0]>,"<[2012.0, 1.0]>",cloud_security,public_transportation,5,0,,,,,,,,,,,
130,162,Directed,16816,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 2.0]; [2012.0, 4.0]>",content_discovery,delivery,3,4,,,,,,,,,,,
144,385,Directed,16817,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",credit_cards,mobile,1,3,,,,,,,,,,,
518,525,Directed,16818,,<[2012.0]>,"<[2012.0, 1.0]>",sem,service_industry,3,0,,,,,,,,,,,
183,373,Directed,16819,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 5.0]; [2011.0, 6.0]; [2012.0, 1.0]>",e-commerce,media_and_entertainment,4,3,,,,,,,,,,,
298,470,Directed,16820,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 2.0]>",human_resources,professional_networking,1,3,,,,,,,,,,,
212,298,Directed,16821,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 8.0]; [2011.0, 8.0]; [2012.0, 7.0]>",enterprise_software,human_resources,5,1,,,,,,,,,,,
42,170,Directed,16822,,<[2012.0]>,"<[2012.0, 1.0]>",b2b,digital_entertainment,3,3,,,,,,,,,,,
61,116,Directed,16823,,<[2010.0]>,"<[2010.0, 1.0]>",brewing,construction,4,0,,,,,,,,,,,
87,517,Directed,16824,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 4.0]; [2012.0, 1.0]>",clean_energy,security,0,5,,,,,,,,,,,
183,363,Directed,16825,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 10.0]; [2011.0, 10.0]; [2012.0, 8.0]>",e-commerce,manufacturing,4,0,,,,,,,,,,,
324,370,Directed,16826,,"<[2010.0, 2011.0]>","<[2010.0, 1.0]; [2011.0, 1.0]>",internet_of_things,marketplace,3,4,,,,,,,,,,,
189,527,Directed,16827,,<[2012.0]>,"<[2012.0, 1.0]>",education,shipping,1,4,,,,,,,,,,,
232,509,Directed,16828,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",file_sharing,saas,5,5,,,,,,,,,,,
49,239,Directed,16829,,<[2011.0]>,"<[2011.0, 2.0]>",big_data,fintech,5,1,,,,,,,,,,,
517,602,Directed,16830,,<[2010.0]>,"<[2010.0, 1.0]>",security,venture_capital,5,1,,,,,,,,,,,
54,196,Directed,16831,,<[2012.0]>,"<[2012.0, 2.0]>",biometrics,electronics,0,0,,,,,,,,,,,
60,576,Directed,16832,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",brand_marketing,textiles,3,4,,,,,,,,,,,
99,589,Directed,16833,,"<[2010.0, 2012.0]>","<[2010.0, 1.0]; [2012.0, 2.0]>",collaborative_consumption,transportation,0,0,,,,,,,,,,,
370,636,Directed,16834,,<[2012.0]>,"<[2012.0, 1.0]>",marketplace,wellness,4,2,,,,,,,,,,,
32,145,Directed,16835,,<[2011.0]>,"<[2011.0, 1.0]>",artificial_intelligence,crm,5,5,,,,,,,,,,,
314,368,Directed,16836,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 12.0]; [2011.0, 7.0]; [2012.0, 7.0]>",information_services,marketing,5,3,,,,,,,,,,,
49,632,Directed,16837,,"<[2010.0, 2012.0]>","<[2010.0, 2.0]; [2012.0, 3.0]>",big_data,web_development,5,3,,,,,,,,,,,
49,420,Directed,16838,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",big_data,open_source,5,5,,,,,,,,,,,
49,250,Directed,16839,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 2.0]; [2011.0, 5.0]; [2012.0, 2.0]>",big_data,fraud_detection,5,5,,,,,,,,,,,
80,214,Directed,16840,,"<[2010.0, 2011.0]>","<[2010.0, 1.0]; [2011.0, 1.0]>",chemical,environmental_engineering,0,0,,,,,,,,,,,
50,630,Directed,16841,,<[2012.0]>,"<[2012.0, 1.0]>",billing,web_browsers,1,3,,,,,,,,,,,
5,10,Directed,16842,,"<[2010.0, 2012.0]>","<[2010.0, 1.0]; [2012.0, 3.0]>",ad_retargeting,advertising,3,3,,,,,,,,,,,
59,112,Directed,16843,,<[2010.0]>,"<[2010.0, 1.0]>",blogging_platforms,computer_vision,3,5,,,,,,,,,,,
150,596,Directed,16844,,<[2010.0]>,"<[2010.0, 1.0]>",cyber_security,unified_communications,5,3,,,,,,,,,,,
189,582,Directed,16845,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",education,tourism,1,4,,,,,,,,,,,
162,619,Directed,16846,,<[2011.0]>,"<[2011.0, 1.0]>",delivery,virtualization,4,5,,,,,,,,,,,
218,418,Directed,16847,,<[2011.0]>,"<[2011.0, 1.0]>",events,online_games,3,3,,,,,,,,,,,
111,329,Directed,16848,,"<[2010.0, 2012.0]>","<[2010.0, 3.0]; [2012.0, 4.0]>",computer,it_management,5,5,,,,,,,,,,,
415,482,Directed,16849,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 2.0]; [2011.0, 6.0]; [2012.0, 5.0]>",oil_and_gas,quality_assurance,0,0,,,,,,,,,,,
172,370,Directed,16850,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 3.0]; [2012.0, 2.0]>",digital_media,marketplace,3,4,,,,,,,,,,,
89,578,Directed,16851,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 1.0]; [2012.0, 1.0]>",clinical_trials,therapeutics,2,2,,,,,,,,,,,
1,548,Directed,16852,,<[2011.0]>,"<[2011.0, 2.0]>",3d_technology,social_media,5,3,,,,,,,,,,,
193,465,Directed,16853,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 2.0]; [2011.0, 1.0]; [2012.0, 3.0]>",electrical_distribution,product_design,0,0,,,,,,,,,,,
74,556,Directed,16854,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 7.0]; [2011.0, 12.0]; [2012.0, 7.0]>",career_planning,software,5,5,,,,,,,,,,,
317,624,Directed,16855,,<[2012.0]>,"<[2012.0, 1.0]>",innovation_management,waste_management,0,0,,,,,,,,,,,
238,530,Directed,16856,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 1.0]; [2012.0, 2.0]>",financial_services,shopping,1,4,,,,,,,,,,,
400,485,Directed,16857,,"<[2010.0, 2012.0]>","<[2010.0, 1.0]; [2012.0, 1.0]>",natural_resources,real_estate,0,1,,,,,,,,,,,
172,544,Directed,16858,,<[2012.0]>,"<[2012.0, 1.0]>",digital_media,social_bookmarking,3,3,,,,,,,,,,,
365,566,Directed,16859,,<[2012.0]>,"<[2012.0, 1.0]>",marine_technology,supply_chain_management,0,0,,,,,,,,,,,
480,573,Directed,16860,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 2.0]; [2012.0, 2.0]>",publishing,telecommunications,3,3,,,,,,,,,,,
98,149,Directed,16861,,"<[2010.0, 2011.0]>","<[2010.0, 1.0]; [2011.0, 1.0]>",collaboration,customer_service,5,1,,,,,,,,,,,
172,294,Directed,16862,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",digital_media,hospitality,3,4,,,,,,,,,,,
90,261,Directed,16863,,<[2012.0]>,"<[2012.0, 1.0]>",cloud_computing,gaming,5,3,,,,,,,,,,,
226,274,Directed,16864,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",farming,greentech,0,0,,,,,,,,,,,
172,347,Directed,16865,,"<[2011.0, 2012.0]>","<[2011.0, 2.0]; [2012.0, 4.0]>",digital_media,lifestyle,3,4,,,,,,,,,,,
90,462,Directed,16866,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 2.0]; [2011.0, 1.0]; [2012.0, 1.0]>",cloud_computing,private_cloud,5,5,,,,,,,,,,,
149,361,Directed,16867,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 3.0]; [2011.0, 1.0]; [2012.0, 2.0]>",customer_service,management_consulting,1,5,,,,,,,,,,,
556,560,Directed,16868,,"<[2010.0, 2011.0]>","<[2010.0, 1.0]; [2011.0, 2.0]>",software,speech_recognition,5,3,,,,,,,,,,,
177,389,Directed,16869,,"<[2010.0, 2011.0]>","<[2010.0, 1.0]; [2011.0, 1.0]>",document_management,mobile_payments,5,1,,,,,,,,,,,
268,589,Directed,16870,,"<[2011.0, 2012.0]>","<[2011.0, 4.0]; [2012.0, 3.0]>",government,transportation,5,0,,,,,,,,,,,
328,517,Directed,16871,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 2.0]; [2011.0, 1.0]; [2012.0, 3.0]>",it_infrastructure,security,5,5,,,,,,,,,,,
46,556,Directed,16872,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 12.0]; [2011.0, 12.0]; [2012.0, 26.0]>",banking,software,1,5,,,,,,,,,,,
382,455,Directed,16873,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 21.0]; [2011.0, 24.0]; [2012.0, 18.0]>",mining,precious_metals,0,0,,,,,,,,,,,
522,602,Directed,16874,,<[2010.0]>,"<[2010.0, 1.0]>",sensor,venture_capital,0,1,,,,,,,,,,,
42,166,Directed,16875,,<[2010.0]>,"<[2010.0, 1.0]>",b2b,developer_platform,3,5,,,,,,,,,,,
92,643,Directed,16876,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 2.0]; [2012.0, 1.0]>",cloud_infrastructure,wireless,5,3,,,,,,,,,,,
372,375,Directed,16877,,<[2010.0]>,"<[2010.0, 1.0]>",mechanical_engineering,medical_device,0,2,,,,,,,,,,,
212,631,Directed,16878,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 2.0]; [2011.0, 3.0]; [2012.0, 3.0]>",enterprise_software,web_design,5,3,,,,,,,,,,,
361,625,Directed,16879,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 3.0]; [2011.0, 2.0]; [2012.0, 3.0]>",management_consulting,water,5,0,,,,,,,,,,,
33,80,Directed,16880,,<[2010.0]>,"<[2010.0, 1.0]>",asset_management,chemical,0,0,,,,,,,,,,,
172,358,Directed,16881,,<[2011.0]>,"<[2011.0, 1.0]>",digital_media,loyalty_programs,3,3,,,,,,,,,,,
174,460,Directed,16882,,<[2010.0]>,"<[2010.0, 1.0]>",direct_marketing,printing,3,3,,,,,,,,,,,
286,288,Directed,16883,,<[2012.0]>,"<[2012.0, 7.0]>",home_decor,home_improvement,4,4,,,,,,,,,,,
145,216,Directed,16884,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 2.0]>",crm,event_management,5,3,,,,,,,,,,,
42,111,Directed,16885,,"<[2010.0, 2011.0]>","<[2010.0, 1.0]; [2011.0, 1.0]>",b2b,computer,3,5,,,,,,,,,,,
340,573,Directed,16886,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 2.0]>",leasing,telecommunications,0,3,,,,,,,,,,,
91,631,Directed,16887,,<[2012.0]>,"<[2012.0, 2.0]>",cloud_data_services,web_design,5,3,,,,,,,,,,,
91,610,Directed,16888,,<[2010.0]>,"<[2010.0, 1.0]>",cloud_data_services,video_games,5,3,,,,,,,,,,,
403,487,Directed,16889,,<[2011.0]>,"<[2011.0, 1.0]>",network_security,real_time,5,3,,,,,,,,,,,
13,302,Directed,16890,,<[2012.0]>,"<[2012.0, 1.0]>",aerospace,image_recognition,0,3,,,,,,,,,,,
184,389,Directed,16891,,<[2012.0]>,"<[2012.0, 1.0]>",e-commerce_platforms,mobile_payments,4,1,,,,,,,,,,,
435,472,Directed,16892,,<[2010.0]>,"<[2010.0, 1.0]>",payments,project_management,1,0,,,,,,,,,,,
374,566,Directed,16893,,"<[2010.0, 2011.0]>","<[2010.0, 1.0]; [2011.0, 1.0]>",medical,supply_chain_management,2,0,,,,,,,,,,,
15,372,Directed,16894,,"<[2011.0, 2012.0]>","<[2011.0, 1.0]; [2012.0, 1.0]>",agriculture,mechanical_engineering,0,0,,,,,,,,,,,
375,562,Directed,16895,,<[2012.0]>,"<[2012.0, 2.0]>",medical_device,sports,2,3,,,,,,,,,,,
128,632,Directed,16896,,<[2011.0]>,"<[2011.0, 1.0]>",content_creators,web_development,3,3,,,,,,,,,,,
236,346,Directed,16897,,<[2011.0]>,"<[2011.0, 2.0]>",finance,life_science,1,2,,,,,,,,,,,
385,401,Directed,16898,,<[2011.0]>,"<[2011.0, 3.0]>",mobile,navigation,3,5,,,,,,,,,,,
314,316,Directed,16899,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 2.0]; [2011.0, 3.0]; [2012.0, 4.0]>",information_services,infrastructure,5,0,,,,,,,,,,,
78,323,Directed,16900,,<[2011.0]>,"<[2011.0, 1.0]>",celebrity,internet,3,3,,,,,,,,,,,
608,612,Directed,16901,,<[2012.0]>,"<[2012.0, 1.0]>",video_conferencing,video_streaming,3,3,,,,,,,,,,,
117,344,Directed,16902,,"<[2010.0, 2012.0]>","<[2010.0, 1.0]; [2012.0, 1.0]>",consulting,lending,5,1,,,,,,,,,,,
120,269,Directed,16903,,<[2010.0]>,"<[2010.0, 1.0]>",consumer_electronics,govtech,0,5,,,,,,,,,,,
117,387,Directed,16904,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 1.0]; [2011.0, 1.0]; [2012.0, 2.0]>",consulting,mobile_apps,5,3,,,,,,,,,,,
162,490,Directed,16905,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 3.0]; [2011.0, 3.0]; [2012.0, 9.0]>",delivery,recruiting,4,1,,,,,,,,,,,
587,643,Directed,16906,,<[2010.0]>,"<[2010.0, 1.0]>",transaction_processing,wireless,1,3,,,,,,,,,,,
280,611,Directed,16907,,<[2010.0]>,"<[2010.0, 1.0]>",health_care,video_on_demand,2,3,,,,,,,,,,,
399,519,Directed,16908,,<[2011.0]>,"<[2011.0, 1.0]>",natural_language_processing,semantic_search,3,3,,,,,,,,,,,
63,378,Directed,16909,,<[2012.0]>,"<[2012.0, 2.0]>",browser_extensions,messaging,3,3,,,,,,,,,,,
609,631,Directed,16910,,<[2011.0]>,"<[2011.0, 1.0]>",video_editing,web_design,3,3,,,,,,,,,,,
106,485,Directed,16911,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 3.0]; [2011.0, 16.0]; [2012.0, 8.0]>",commercial_real_estate,real_estate,1,1,,,,,,,,,,,
20,530,Directed,16912,,<[2012.0]>,"<[2012.0, 2.0]>",analytics,shopping,5,4,,,,,,,,,,,
318,485,Directed,16913,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 8.0]; [2011.0, 24.0]; [2012.0, 37.0]>",insurance,real_estate,1,1,,,,,,,,,,,
315,471,Directed,16914,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 37.0]; [2011.0, 33.0]; [2012.0, 37.0]>",information_technology,professional_services,5,5,,,,,,,,,,,
91,588,Directed,16915,,<[2010.0]>,"<[2010.0, 1.0]>",cloud_data_services,translation_service,5,5,,,,,,,,,,,
171,315,Directed,16916,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 5.0]; [2011.0, 2.0]; [2012.0, 4.0]>",digital_marketing,information_technology,3,5,,,,,,,,,,,
347,503,Directed,16917,,<[2011.0]>,"<[2011.0, 1.0]>",lifestyle,retail_technology,4,4,,,,,,,,,,,
315,636,Directed,16918,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 2.0]; [2011.0, 2.0]; [2012.0, 3.0]>",information_technology,wellness,5,2,,,,,,,,,,,
398,487,Directed,16919,,<[2011.0]>,"<[2011.0, 2.0]>",national_security,real_time,0,3,,,,,,,,,,,
298,490,Directed,16920,,"<[2010.0, 2011.0, 2012.0]>","<[2010.0, 26.0]; [2011.0, 22.0]; [2012.0, 46.0]>",human_resources,recruiting,1,1,,,,,,,,,,,
